UserID DayID waveday mzp.day weekday time_cont well good content happy NEvent PEvent firsthour laterhour male age dtime one time_cont2 time_cont3 weight
14014 140143 3 1 6 548 2 2 2 2 1 1 0 1 1 22 68 1 300304 164566592 1
14014 140143 3 2 6 635 1 1 1 2 1 1 0 1 1 22 87 1 403225 256047875 1
14014 140143 3 3 6 738 0 0 0 1 1 0 0 1 1 22 103 1 544644 401947272 1
14014 140143 3 4 6 818 1 1 1 2 1 1 0 1 1 22 80 1 669124 547343432 1
14014 140143 3 5 6 901 1 1 0 1 1 1 0 1 1 22 83 1 811801 731432701 1
14014 140143 3 6 6 995 1 1 1 2 1 1 0 1 1 22 94 1 990025 985074875 1
14014 140143 3 7 6 1089 0 1 1 1 1 1 0 1 1 22 94 1 1185921 1291467969 1
14014 140143 3 8 6 1188 0 0 0 0 1 1 0 1 1 22 99 1 1411344 1676676672 1
14014 140144 4 0 NA 480 NA NA NA NA 0 1 1 0 1 22 1 1 230400 110592000 1
14014 140144 4 1 7 567 2 2 2 2 0 1 0 1 1 22 87 1 321489 182284263 1
14014 140144 4 2 7 683 2 1 1 1 0 1 0 1 1 22 116 1 466489 318611987 1
14014 140144 4 3 7 771 1 1 2 2 0 1 0 1 1 22 88 1 594441 458314011 1
14014 140144 4 4 7 891 2 1 2 1 1 0 0 1 1 22 120 1 793881 707347971 1
14014 140144 4 5 7 983 1 1 1 1 0 1 0 1 1 22 92 1 966289 949862087 1
14014 140144 4 6 7 1065 1 2 1 2 0 1 0 1 1 22 82 1 1134225 1207949625 1
14014 140144 4 7 7 1164 1 1 1 2 0 1 0 1 1 22 99 1 1354896 1577098944 1
14014 140144 4 8 7 1238 2 1 1 1 0 1 0 1 1 22 74 1 1532644 1897413272 1
14014 140145 5 0 NA 480 NA NA NA NA 0 1 1 0 1 22 1 1 230400 110592000 1
14014 140145 5 1 1 507 2 2 2 2 0 1 0 1 1 22 27 1 257049 130323843 1
14014 140145 5 2 1 597 1 1 1 1 1 1 0 1 1 22 90 1 356409 212776173 1
14014 140145 5 3 1 688 1 1 1 2 0 1 0 1 1 22 91 1 473344 325660672 1
14014 140145 5 4 1 794 1 1 1 1 1 0 0 1 1 22 106 1 630436 500566184 1
14014 140145 5 5 1 944 1 1 1 2 0 1 0 1 1 22 150 1 891136 841232384 1
14014 140145 5 6 1 1024 1 1 1 1 0 1 0 1 1 22 80 1 1048576 1073741824 1
14014 140145 5 7 1 1138 1 2 1 2 0 1 0 1 1 22 114 1 1295044 1473760072 1
14014 140145 5 8 1 1236 1 1 1 1 0 1 0 1 1 22 98 1 1527696 1888232256 1
14014 140146 6 0 NA 480 NA NA NA NA 0 1 1 0 1 22 1 1 230400 110592000 1
14014 140146 6 1 2 481 1 1 1 1 0 0 0 1 1 22 1 1 231361 111284641 1
14014 140146 6 2 2 575 0 1 1 1 0 0 0 1 1 22 94 1 330625 190109375 1
14014 140146 6 3 2 696 NA NA NA NA 1 1 0 1 1 22 121 1 484416 337153536 1
14014 140146 6 4 2 819 0 0 1 0 1 1 0 1 1 22 123 1 670761 549353259 1
14014 140146 6 5 2 912 2 2 2 2 0 1 0 1 1 22 93 1 831744 758550528 1
14014 140146 6 6 2 1003 2 2 1 1 1 1 0 1 1 22 91 1 1006009 1009027027 1
14014 140146 6 7 2 1127 1 2 2 1 0 1 0 1 1 22 124 1 1270129 1431435383 1
14014 140146 6 8 2 1228 2 2 2 2 0 1 0 1 1 22 101 1 1507984 1851804352 1
14014 140147 7 0 NA 480 NA NA NA NA 1 1 1 0 1 22 1 1 230400 110592000 1
14014 140147 7 1 3 529 2 2 2 2 0 1 0 1 1 22 49 1 279841 148035889 1
14014 140147 7 2 3 652 2 2 2 2 0 1 0 1 1 22 123 1 425104 277167808 1
14014 140147 7 3 3 740 NA NA NA NA 0 1 0 1 1 22 88 1 547600 405224000 1
14014 140147 7 4 3 843 2 2 2 2 1 1 0 1 1 22 103 1 710649 599077107 1
14014 140147 7 5 3 989 2 2 2 2 0 1 0 1 1 22 146 1 978121 967361669 1
14014 140147 7 6 3 1059 1 2 2 1 0 1 0 1 1 22 70 1 1121481 1187648379 1
14014 140147 7 7 3 1161 1 1 2 1 0 0 0 1 1 22 102 1 1347921 1564936281 1
14014 140147 7 8 3 1255 1 1 1 2 0 1 0 1 1 22 94 1 1575025 1976656375 1
14123 141231 1 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141231 1 1 4 487 0 1 1 1 0 0 0 1 0 29 7 1 237169 115501303 1
14123 141231 1 2 4 615 0 0 0 0 0 0 0 1 0 29 128 1 378225 232608375 1
14123 141231 1 3 4 756 1 1 1 1 0 0 0 1 0 29 141 1 571536 432081216 1
14123 141231 1 4 4 844 0 0 0 0 0 0 0 1 0 29 88 1 712336 601211584 1
14123 141231 1 5 4 932 1 1 1 1 0 0 0 1 0 29 88 1 868624 809557568 1
14123 141231 1 6 4 1030 1 1 1 1 0 0 0 1 0 29 98 1 1060900 1092727000 1
14123 141231 1 7 4 1118 1 2 2 1 0 0 0 1 0 29 88 1 1249924 1397415032 1
14123 141231 1 8 4 1223 NA NA NA NA 0 0 0 1 0 29 105 1 1495729 1829276567 1
14123 141232 2 0 NA 480 NA NA NA NA 0 1 1 0 0 29 1 1 230400 110592000 1
14123 141232 2 1 5 515 1 1 1 1 0 1 0 1 0 29 35 1 265225 136590875 1
14123 141232 2 2 5 619 1 1 1 1 0 0 0 1 0 29 104 1 383161 237176659 1
14123 141232 2 3 5 710 1 1 1 1 0 0 0 1 0 29 91 1 504100 357911000 1
14123 141232 2 4 5 786 1 1 1 1 0 0 0 1 0 29 76 1 617796 485587656 1
14123 141232 2 5 5 871 1 1 1 1 0 0 0 1 0 29 85 1 758641 660776311 1
14123 141232 2 6 5 975 1 1 1 1 0 0 0 1 0 29 104 1 950625 926859375 1
14123 141232 2 7 5 1086 1 2 1 2 0 0 0 1 0 29 111 1 1179396 1280824056 1
14123 141232 2 8 5 1177 2 1 2 1 0 1 0 1 0 29 91 1 1385329 1630532233 1
14123 141233 3 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141233 3 1 6 548 1 2 1 1 0 0 0 1 0 29 68 1 300304 164566592 1
14123 141233 3 2 6 635 1 1 1 1 0 0 0 1 0 29 87 1 403225 256047875 1
14123 141233 3 3 6 738 1 2 2 2 0 0 0 1 0 29 103 1 544644 401947272 1
14123 141233 3 4 6 818 1 1 2 2 0 1 0 1 0 29 80 1 669124 547343432 1
14123 141233 3 5 6 901 1 1 2 2 0 0 0 1 0 29 83 1 811801 731432701 1
14123 141233 3 6 6 995 NA NA NA NA 0 0 0 1 0 29 94 1 990025 985074875 1
14123 141233 3 7 6 1089 1 1 1 1 0 0 0 1 0 29 94 1 1185921 1291467969 1
14123 141233 3 8 6 1188 1 1 1 1 0 1 0 1 0 29 99 1 1411344 1676676672 1
14123 141234 4 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141234 4 1 7 677 1 2 2 2 0 0 0 1 0 29 197 1 458329 310288733 1
14123 141234 4 2 7 802 2 2 1 1 0 1 0 1 0 29 125 1 643204 515849608 1
14123 141234 4 3 7 881 1 2 2 2 0 0 0 1 0 29 79 1 776161 683797841 1
14123 141234 4 4 7 1006 1 1 1 1 0 0 0 1 0 29 125 1 1012036 1018108216 1
14123 141234 4 5 7 1100 1 1 1 1 0 0 0 1 0 29 94 1 1210000 1.331e+09 1
14123 141234 4 6 7 1188 1 1 1 1 0 0 0 1 0 29 88 1 1411344 1676676672 1
14123 141234 4 7 7 1273 1 1 1 1 0 0 0 1 0 29 85 1 1620529 2062933417 1
14123 141234 4 8 7 1371 1 1 1 1 0 0 0 1 0 29 98 1 1879641 2576987811 1
14123 141235 5 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141235 5 1 1 610 1 1 1 1 0 0 0 1 0 29 130 1 372100 226981000 1
14123 141235 5 2 1 708 1 1 1 1 0 0 0 1 0 29 98 1 501264 354894912 1
14123 141235 5 3 1 797 1 1 1 1 0 0 0 1 0 29 89 1 635209 506261573 1
14123 141235 5 4 1 901 1 1 2 1 0 0 0 1 0 29 104 1 811801 731432701 1
14123 141235 5 5 1 1058 1 1 1 1 0 0 0 1 0 29 157 1 1119364 1184287112 1
14123 141235 5 6 1 1150 1 1 1 1 0 1 0 1 0 29 92 1 1322500 1520875000 1
14123 141235 5 7 1 1245 1 2 2 2 0 0 0 1 0 29 95 1 1550025 1929781125 1
14123 141235 5 8 1 1352 1 1 1 1 0 0 0 1 0 29 107 1 1827904 2471326208 1
14123 141236 6 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141236 6 1 2 481 1 1 1 1 0 0 0 1 0 29 1 1 231361 111284641 1
14123 141236 6 2 2 575 1 1 1 1 0 0 0 1 0 29 94 1 330625 190109375 1
14123 141236 6 3 2 696 1 1 1 1 0 0 0 1 0 29 121 1 484416 337153536 1
14123 141236 6 4 2 819 1 1 1 1 0 0 0 1 0 29 123 1 670761 549353259 1
14123 141236 6 5 2 912 1 1 1 1 0 1 0 1 0 29 93 1 831744 758550528 1
14123 141236 6 6 2 1003 1 1 1 1 0 0 0 1 0 29 91 1 1006009 1009027027 1
14123 141236 6 7 2 1127 1 1 1 2 1 0 0 1 0 29 124 1 1270129 1431435383 1
14123 141236 6 8 2 1228 NA NA NA NA 0 0 0 1 0 29 101 1 1507984 1851804352 1
14123 141237 7 0 NA 480 NA NA NA NA 0 0 1 0 0 29 1 1 230400 110592000 1
14123 141237 7 1 3 529 1 1 1 1 0 0 0 1 0 29 49 1 279841 148035889 1
14123 141237 7 2 3 652 1 1 1 1 0 0 0 1 0 29 123 1 425104 277167808 1
14123 141237 7 3 3 740 NA NA NA NA 0 1 0 1 0 29 88 1 547600 405224000 1
14123 141237 7 4 3 843 1 1 1 1 0 1 0 1 0 29 103 1 710649 599077107 1
14123 141237 7 5 3 989 1 1 1 1 0 0 0 1 0 29 146 1 978121 967361669 1
14123 141237 7 6 3 1059 1 1 1 1 0 0 0 1 0 29 70 1 1121481 1187648379 1
14123 141237 7 7 3 1161 1 1 1 1 0 0 0 1 0 29 102 1 1347921 1564936281 1
14123 141237 7 8 3 1255 NA NA NA NA 0 0 0 1 0 29 94 1 1575025 1976656375 1
14527 145271 1 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145271 1 1 4 620 0 0 0 1 1 0 0 1 1 22 140 1 384400 238328000 1
14527 145271 1 2 4 708 0 0 0 1 0 0 0 1 1 22 88 1 501264 354894912 1
14527 145271 1 3 4 802 0 0 1 1 0 0 0 1 1 22 94 1 643204 515849608 1
14527 145271 1 4 4 903 0 0 0 0 1 0 0 1 1 22 101 1 815409 736314327 1
14527 145271 1 5 4 1056 0 0 1 0 0 0 0 1 1 22 153 1 1115136 1177583616 1
14527 145271 1 6 4 1156 0 0 0 0 0 0 0 1 1 22 100 1 1336336 1544804416 1
14527 145271 1 7 4 1252 0 0 0 1 1 0 0 1 1 22 96 1 1567504 1962515008 1
14527 145271 1 8 4 1371 0 0 0 0 0 0 0 1 1 22 119 1 1879641 2576987811 1
14527 145272 2 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145272 2 1 5 650 0 0 1 1 0 0 0 1 1 22 170 1 422500 274625000 1
14527 145272 2 2 5 759 1 0 1 1 0 1 0 1 1 22 109 1 576081 437245479 1
14527 145272 2 3 5 882 1 0 1 1 0 1 0 1 1 22 123 1 777924 686128968 1
14527 145272 2 4 5 979 1 0 1 1 0 0 0 1 1 22 97 1 958441 938313739 1
14527 145272 2 5 5 1058 1 1 1 1 0 0 0 1 1 22 79 1 1119364 1184287112 1
14527 145272 2 6 5 1150 1 1 1 1 0 0 0 1 1 22 92 1 1322500 1520875000 1
14527 145272 2 7 5 1245 1 2 1 1 0 0 0 1 1 22 95 1 1550025 1929781125 1
14527 145272 2 8 5 1339 1 1 1 1 0 0 0 1 1 22 94 1 1792921 2400721219 1
14527 145273 3 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145273 3 1 6 640 1 1 1 1 0 0 0 1 1 22 160 1 409600 262144000 1
14527 145273 3 2 6 751 1 2 1 1 0 0 0 1 1 22 111 1 564001 423564751 1
14527 145273 3 3 6 859 1 1 1 1 0 0 0 1 1 22 108 1 737881 633839779 1
14527 145273 3 4 6 971 1 1 1 1 0 0 0 1 1 22 112 1 942841 915498611 1
14527 145273 3 5 6 1091 1 1 2 1 0 0 0 1 1 22 120 1 1190281 1298596571 1
14527 145273 3 6 6 1188 1 1 1 2 0 0 0 1 1 22 97 1 1411344 1676676672 1
14527 145273 3 7 6 1273 1 2 2 2 0 1 0 1 1 22 85 1 1620529 2062933417 1
14527 145273 3 8 6 1352 2 2 2 2 0 0 0 1 1 22 79 1 1827904 2471326208 1
14527 145274 4 0 NA 480 NA NA NA NA 1 0 1 0 1 22 1 1 230400 110592000 1
14527 145274 4 1 7 661 2 1 2 2 0 0 0 1 1 22 181 1 436921 288804781 1
14527 145274 4 2 7 797 2 2 2 2 0 1 0 1 1 22 136 1 635209 506261573 1
14527 145274 4 3 7 881 1 1 2 1 0 0 0 1 1 22 84 1 776161 683797841 1
14527 145274 4 4 7 1016 2 2 2 2 0 0 0 1 1 22 135 1 1032256 1048772096 1
14527 145274 4 5 7 1100 1 2 2 2 0 0 0 1 1 22 84 1 1210000 1.331e+09 1
14527 145274 4 6 7 1172 2 2 1 1 0 0 0 1 1 22 72 1 1373584 1609840448 1
14527 145274 4 7 7 1271 1 2 2 2 0 1 0 1 1 22 99 1 1615441 2053225511 1
14527 145274 4 8 7 1359 2 2 2 2 0 0 0 1 1 22 88 1 1846881 2509911279 1
14527 145275 5 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145275 5 1 1 610 0 1 0 0 0 0 0 1 1 22 130 1 372100 226981000 1
14527 145275 5 2 1 704 0 0 1 1 0 0 0 1 1 22 94 1 495616 348913664 1
14527 145275 5 3 1 817 1 1 2 1 1 0 0 1 1 22 113 1 667489 545338513 1
14527 145275 5 4 1 901 1 1 1 1 0 0 0 1 1 22 84 1 811801 731432701 1
14527 145275 5 5 1 1038 1 1 1 1 0 0 0 1 1 22 137 1 1077444 1118386872 1
14527 145275 5 6 1 1133 1 2 2 1 0 0 0 1 1 22 95 1 1283689 1454419637 1
14527 145275 5 7 1 1209 NA NA NA NA 0 0 0 1 1 22 76 1 1461681 1767172329 1
14527 145275 5 8 1 1308 1 1 1 1 0 0 0 1 1 22 99 1 1710864 2237810112 1
14527 145276 6 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145276 6 1 2 621 1 1 1 1 0 0 0 1 1 22 141 1 385641 239483061 1
14527 145276 6 2 2 711 1 1 1 1 0 0 0 1 1 22 90 1 505521 359425431 1
14527 145276 6 3 2 831 1 1 1 1 0 0 0 1 1 22 120 1 690561 573856191 1
14527 145276 6 4 2 947 1 1 1 1 0 0 0 1 1 22 116 1 896809 849278123 1
14527 145276 6 5 2 1047 0 0 1 1 0 0 0 1 1 22 100 1 1096209 1147730823 1
14527 145276 6 6 2 1111 1 1 2 1 0 1 0 1 1 22 64 1 1234321 1371330631 1
14527 145276 6 7 2 1244 1 2 1 1 0 0 0 1 1 22 133 1 1547536 1925134784 1
14527 145276 6 8 2 1340 1 2 1 1 0 0 0 1 1 22 96 1 1795600 2406104000 1
14527 145277 7 0 NA 480 NA NA NA NA 0 0 1 0 1 22 1 1 230400 110592000 1
14527 145277 7 1 3 607 0 1 1 1 0 0 0 1 1 22 127 1 368449 223648543 1
14527 145277 7 2 3 733 1 1 1 1 0 0 0 1 1 22 126 1 537289 393832837 1
14527 145277 7 3 3 839 1 1 1 1 0 0 0 1 1 22 106 1 703921 590589719 1
14527 145277 7 4 3 904 1 1 1 1 0 0 0 1 1 22 65 1 817216 738763264 1
14527 145277 7 5 3 1006 1 2 1 1 0 0 0 1 1 22 102 1 1012036 1018108216 1
14527 145277 7 6 3 1160 1 1 1 1 0 1 0 1 1 22 154 1 1345600 1560896000 1
14527 145277 7 7 3 1231 1 1 1 1 0 0 0 1 1 22 71 1 1515361 1865409391 1
14527 145277 7 8 3 1326 1 1 2 1 0 0 0 1 1 22 95 1 1758276 2331473976 1
14611 146111 1 0 NA 480 NA NA NA NA 1 0 1 0 0 23 1 1 230400 110592000 1
14611 146111 1 1 4 623 0 0 0 0 1 0 0 1 0 23 143 1 388129 241804367 1
14611 146111 1 2 4 699 0 0 1 0 0 0 0 1 0 23 76 1 488601 341532099 1
14611 146111 1 3 4 795 1 1 1 1 0 1 0 1 0 23 96 1 632025 502459875 1
14611 146111 1 4 4 871 1 1 1 0 1 1 0 1 0 23 76 1 758641 660776311 1
14611 146111 1 5 4 969 1 1 1 1 0 0 0 1 0 23 98 1 938961 909853209 1
14611 146111 1 6 4 1071 1 1 1 1 0 1 0 1 0 23 102 1 1147041 1228480911 1
14611 146111 1 7 4 1166 1 1 1 1 0 0 0 1 0 23 95 1 1359556 1585242296 1
14611 146111 1 8 4 1235 1 1 1 1 0 1 0 1 0 23 69 1 1525225 1883652875 1
14611 146112 2 0 NA 480 NA NA NA NA 1 0 1 0 0 23 1 1 230400 110592000 1
14611 146112 2 1 5 612 1 1 1 1 0 0 0 1 0 23 132 1 374544 229220928 1
14611 146112 2 2 5 723 NA NA NA NA 1 1 0 1 0 23 111 1 522729 377933067 1
14611 146112 2 3 5 824 1 1 1 1 1 1 0 1 0 23 101 1 678976 559476224 1
14611 146112 2 4 5 954 1 1 1 1 0 0 0 1 0 23 130 1 910116 868250664 1
14611 146112 2 5 5 1029 1 1 1 1 0 0 0 1 0 23 75 1 1058841 1089547389 1
14611 146112 2 6 5 1127 0 0 0 1 1 0 0 1 0 23 98 1 1270129 1431435383 1
14611 146112 2 7 5 1227 1 1 1 1 1 1 0 1 0 23 100 1 1505529 1847284083 1
14611 146112 2 8 5 1305 1 1 1 1 0 0 0 1 0 23 78 1 1703025 2222447625 1
14611 146113 3 0 NA 480 NA NA NA NA 1 0 1 0 0 23 1 1 230400 110592000 1
14611 146113 3 1 6 552 1 1 1 1 0 0 0 1 0 23 72 1 304704 168196608 1
14611 146113 3 2 6 655 1 1 1 1 0 0 0 1 0 23 103 1 429025 281011375 1
14611 146113 3 3 6 724 1 1 1 1 0 1 0 1 0 23 69 1 524176 379503424 1
14611 146113 3 4 6 859 1 1 1 1 0 1 0 1 0 23 135 1 737881 633839779 1
14611 146113 3 5 6 1000 1 1 1 1 0 1 0 1 0 23 141 1 1e+06 1e+09 1
14611 146113 3 6 6 1096 NA NA NA NA 0 1 0 1 0 23 96 1 1201216 1316532736 1
14611 146113 3 7 6 1183 1 0 1 0 1 0 0 1 0 23 87 1 1399489 1655595487 1
14611 146113 3 8 6 1297 0 0 0 0 1 0 0 1 0 23 114 1 1682209 2181825073 1
14611 146114 4 0 NA 480 NA NA NA NA 0 0 1 0 0 23 1 1 230400 110592000 1
14611 146114 4 1 7 650 NA NA NA NA 0 0 0 1 0 23 170 1 422500 274625000 1
14611 146114 4 2 7 733 0 1 0 1 1 0 0 1 0 23 83 1 537289 393832837 1
14611 146114 4 3 7 817 1 1 1 1 0 1 0 1 0 23 84 1 667489 545338513 1
14611 146114 4 4 7 931 1 1 1 1 0 1 0 1 0 23 114 1 866761 806954491 1
14611 146114 4 5 7 1047 1 1 1 1 0 0 0 1 0 23 116 1 1096209 1147730823 1
14611 146114 4 6 7 1111 1 2 1 2 0 1 0 1 0 23 64 1 1234321 1371330631 1
14611 146114 4 7 7 1245 2 2 2 2 0 1 0 1 0 23 134 1 1550025 1929781125 1
14611 146114 4 8 7 1339 1 1 1 1 0 0 0 1 0 23 94 1 1792921 2400721219 1
14611 146115 5 0 NA 480 NA NA NA NA 0 1 1 0 0 23 1 1 230400 110592000 1
14611 146115 5 1 1 610 1 1 1 1 0 0 0 1 0 23 130 1 372100 226981000 1
14611 146115 5 2 1 704 1 1 1 1 0 0 0 1 0 23 94 1 495616 348913664 1
14611 146115 5 3 1 831 0 1 0 0 1 0 0 1 0 23 127 1 690561 573856191 1
14611 146115 5 4 1 901 1 1 1 1 0 0 0 1 0 23 70 1 811801 731432701 1
14611 146115 5 5 1 1040 1 1 1 1 0 0 0 1 0 23 139 1 1081600 1124864000 1
14611 146115 5 6 1 1134 1 1 1 1 0 1 0 1 0 23 94 1 1285956 1458274104 1
14611 146115 5 7 1 1210 1 1 1 1 0 1 0 1 0 23 76 1 1464100 1771561000 1
14611 146115 5 8 1 1359 1 1 1 1 0 0 0 1 0 23 149 1 1846881 2509911279 1
14611 146116 6 0 NA 480 NA NA NA NA 0 1 1 0 0 23 1 1 230400 110592000 1
14611 146116 6 1 2 590 1 1 0 1 1 0 0 1 0 23 110 1 348100 205379000 1
14611 146116 6 2 2 713 1 1 1 1 0 0 0 1 0 23 123 1 508369 362467097 1
14611 146116 6 3 2 838 1 1 1 1 0 1 0 1 0 23 125 1 702244 588480472 1
14611 146116 6 4 2 919 1 0 0 0 1 0 0 1 0 23 81 1 844561 776151559 1
14611 146116 6 5 2 992 1 1 1 1 0 1 0 1 0 23 73 1 984064 976191488 1
14611 146116 6 6 2 1103 1 1 1 1 0 1 0 1 0 23 111 1 1216609 1341919727 1
14611 146116 6 7 2 1193 0 1 0 0 1 0 0 1 0 23 90 1 1423249 1697936057 1
14611 146116 6 8 2 1267 1 1 1 2 0 1 0 1 0 23 74 1 1605289 2033901163 1
14611 146117 7 0 NA 480 NA NA NA NA 0 0 1 0 0 23 1 1 230400 110592000 1
14611 146117 7 1 3 567 1 1 1 1 0 0 0 1 0 23 87 1 321489 182284263 1
14611 146117 7 2 3 630 1 1 1 1 0 0 0 1 0 23 63 1 396900 250047000 1
14611 146117 7 3 3 758 1 1 1 1 0 0 0 1 0 23 128 1 574564 435519512 1
14611 146117 7 4 3 860 1 1 1 1 0 0 0 1 0 23 102 1 739600 636056000 1
14611 146117 7 5 3 985 1 1 1 1 0 0 0 1 0 23 125 1 970225 955671625 1
14611 146117 7 6 3 1052 1 1 1 1 0 1 0 1 0 23 67 1 1106704 1164252608 1
14611 146117 7 7 3 1167 1 1 1 1 0 0 0 1 0 23 115 1 1361889 1589324463 1
14611 146117 7 8 3 1232 0 0 0 0 1 0 0 1 0 23 65 1 1517824 1869959168 1
14722 147221 1 0 NA 480 NA NA NA NA 0 0 1 0 1 25 1 1 230400 110592000 1
14722 147221 1 1 4 620 1 1 2 1 0 0 0 1 1 25 140 1 384400 238328000 1
14722 147221 1 2 4 708 1 1 1 1 0 0 0 1 1 25 88 1 501264 354894912 1
14722 147221 1 3 4 817 1 1 1 1 1 0 0 1 1 25 109 1 667489 545338513 1
14722 147221 1 4 4 947 0 1 1 1 0 0 0 1 1 25 130 1 896809 849278123 1
14722 147221 1 5 4 1038 1 1 1 1 0 0 0 1 1 25 91 1 1077444 1118386872 1
14722 147221 1 6 4 1156 1 1 1 1 1 0 0 1 1 25 118 1 1336336 1544804416 1
14722 147221 1 7 4 1252 2 2 2 2 0 0 0 1 1 25 96 1 1567504 1962515008 1
14722 147221 1 8 4 1339 2 1 1 1 0 0 0 1 1 25 87 1 1792921 2400721219 1
14722 147222 2 0 NA 480 NA NA NA NA 0 0 1 0 1 25 1 1 230400 110592000 1
14722 147222 2 1 5 650 1 1 1 1 0 0 0 1 1 25 170 1 422500 274625000 1
14722 147222 2 2 5 759 0 1 1 0 0 0 0 1 1 25 109 1 576081 437245479 1
14722 147222 2 3 5 882 1 1 1 1 0 0 0 1 1 25 123 1 777924 686128968 1
14722 147222 2 4 5 979 0 1 1 1 1 0 0 1 1 25 97 1 958441 938313739 1
14722 147222 2 5 5 1091 1 1 1 1 1 1 0 1 1 25 112 1 1190281 1298596571 1
14722 147222 2 6 5 1188 1 1 0 1 1 0 0 1 1 25 97 1 1411344 1676676672 1
14722 147222 2 7 5 1273 1 1 1 1 0 0 0 1 1 25 85 1 1620529 2062933417 1
14722 147222 2 8 5 1371 1 1 1 1 1 0 0 1 1 25 98 1 1879641 2576987811 1
14722 147223 3 0 NA 480 NA NA NA NA 0 0 1 0 1 25 1 1 230400 110592000 1
14722 147223 3 1 6 640 2 2 2 2 0 0 0 1 1 25 160 1 409600 262144000 1
14722 147223 3 2 6 751 1 1 1 1 0 0 0 1 1 25 111 1 564001 423564751 1
14722 147223 3 3 6 881 1 1 1 1 0 0 0 1 1 25 130 1 776161 683797841 1
14722 147223 3 4 6 971 1 1 1 1 0 0 0 1 1 25 90 1 942841 915498611 1
14722 147223 3 5 6 1100 1 1 1 1 0 0 0 1 1 25 129 1 1210000 1.331e+09 1
14722 147223 3 6 6 1172 0 1 1 1 0 0 0 1 1 25 72 1 1373584 1609840448 1
14722 147223 3 7 6 1271 2 1 1 1 0 1 0 1 1 25 99 1 1615441 2053225511 1
14722 147223 3 8 6 1352 1 1 1 1 0 1 0 1 1 25 81 1 1827904 2471326208 1
14722 147224 4 0 NA 480 NA NA NA NA 0 0 1 0 1 25 1 1 230400 110592000 1
14722 147224 4 1 7 661 0 1 1 1 0 0 0 1 1 25 181 1 436921 288804781 1
14722 147224 4 2 7 802 1 1 1 1 0 0 0 1 1 25 141 1 643204 515849608 1
14722 147224 4 3 7 885 NA NA NA NA 1 0 0 1 1 25 83 1 783225 693154125 1
14722 147224 4 4 7 1016 1 1 1 1 0 0 0 1 1 25 131 1 1032256 1048772096 1
14722 147224 4 5 7 1109 1 1 1 1 0 0 0 1 1 25 93 1 1229881 1363938029 1
14722 147224 4 6 7 1171 1 1 1 1 0 0 0 1 1 25 62 1 1371241 1605723211 1
14722 147224 4 7 7 1273 1 1 1 1 0 0 0 1 1 25 102 1 1620529 2062933417 1
14722 147224 4 8 7 1359 1 1 1 1 0 0 0 1 1 25 86 1 1846881 2509911279 1
14722 147225 5 0 NA 480 NA NA NA NA 1 0 1 0 1 25 1 1 230400 110592000 1
14722 147225 5 1 1 610 1 1 1 1 0 0 0 1 1 25 130 1 372100 226981000 1
14722 147225 5 2 1 733 1 1 1 1 0 0 0 1 1 25 123 1 537289 393832837 1
14722 147225 5 3 1 831 1 1 1 1 0 0 0 1 1 25 98 1 690561 573856191 1
14722 147225 5 4 1 903 1 1 1 1 0 0 0 1 1 25 72 1 815409 736314327 1
14722 147225 5 5 1 1047 1 1 1 1 0 0 0 1 1 25 144 1 1096209 1147730823 1
14722 147225 5 6 1 1133 1 1 1 1 0 1 0 1 1 25 86 1 1283689 1454419637 1
14722 147225 5 7 1 1209 1 1 1 1 0 0 0 1 1 25 76 1 1461681 1767172329 1
14722 147225 5 8 1 1308 1 1 1 1 0 0 0 1 1 25 99 1 1710864 2237810112 1
14722 147226 6 0 NA 480 NA NA NA NA 0 0 1 0 1 25 1 1 230400 110592000 1
14722 147226 6 1 2 656 1 1 1 1 0 0 0 1 1 25 176 1 430336 282300416 1
14722 147226 6 2 2 770 1 1 1 1 0 0 0 1 1 25 114 1 592900 456533000 1
14722 147226 6 3 2 874 1 1 1 1 0 0 0 1 1 25 104 1 763876 667627624 1
14722 147226 6 4 2 988 1 1 1 0 0 0 0 1 1 25 114 1 976144 964430272 1
14722 147226 6 5 2 1056 1 1 1 1 1 0 0 1 1 25 68 1 1115136 1177583616 1
14722 147226 6 6 2 1150 2 1 1 1 0 0 0 1 1 25 94 1 1322500 1520875000 1
14722 147226 6 7 2 1245 1 1 2 1 0 0 0 1 1 25 95 1 1550025 1929781125 1
14722 147226 6 8 2 1340 1 1 1 1 0 0 0 1 1 25 95 1 1795600 2406104000 1
